database_from	Gene_name	Transcript_id	Chr	Start	Stop
exac_lofintol	WBP1L	ENST00000448841.1	10	104503810	104573088
exac_lofintol	XPNPEP1	ENST00000502935.1	10	111624941	111683191
exac_lofintol	TAF5	ENST00000369839.3	10	105127746	105147980
exac_lofintol	SORCS1	ENST00000344440.6	10	108336978	108924284
exac_lofintol	TCF7L2	ENST00000543371.1	10	114710515	114925731
exac_lofintol	ADD3	ENST00000356080.4	10	111860411	111893376
exac_lofintol	SMC3	ENST00000361804.4	10	112327574	112364060
exac_lofintol	SHOC2	ENST00000369452.4	10	112724116	112771576
exac_lofintol	TDRD1	ENST00000251864.2	10	115947590	115991276
exac_lofintol	FAM160B1	ENST00000369248.4	10	116581837	116621299
exac_lofintol	ABLIM1	ENST00000277895.5	10	116196018	116417959
exac_lofintol	ATRNL1	ENST00000355044.3	10	116853509	117704290
exac_lofintol	EMX2	ENST00000553456.3	10	119302778	119307743
exac_lofintol	RAB11FIP2	ENST00000355624.3	10	119768508	119805674
exac_lofintol	TIAL1	ENST00000369093.2	10	121335176	121355977
exac_lofintol	EIF3A	ENST00000369144.3	10	120795550	120840188
exac_lofintol	PDZD8	ENST00000334464.5	10	119042778	119134738
exac_lofintol	SLC18A2	ENST00000298472.5	10	119001204	119036777
exac_lofintol	GRK5	ENST00000392870.2	10	120967429	121214579
exac_lofintol	HSPA12A	ENST00000369209.3	10	118434291	118501980
exac_lofintol	MCMBP	ENST00000360003.3	10	121590985	121632096
exac_lofintol	FGFR2	ENST00000457416.2	10	123239370	123353331
exac_lofintol	ZRANB1	ENST00000359653.4	10	126631062	126673561
exac_lofintol	EBF3	ENST00000368648.3	10	131636192	131762032
exac_lofintol	INPP5A	ENST00000368594.3	10	134351600	134595445
exac_lofintol	PSMD13	ENST00000431206.2	11	237049	252600
exac_lofintol	PHRF1	ENST00000416188.2	11	581512	611777
exac_lofintol	MUC5B	ENST00000529681.1	11	1244353	1282838
exac_lofintol	AP2A2	ENST00000448903.2	11	926021	1010625
exac_lofintol	CD81	ENST00000263645.5	11	2398779	2418096
exac_lofintol	NUP98	ENST00000324932.7	11	3697388	3803347
exac_lofintol	STIM1	ENST00000300737.4	11	3877500	4113028
exac_lofintol	NAP1L4	ENST00000380542.4	11	2970488	3000450
exac_lofintol	RRM1	ENST00000300738.5	11	4116242	4159613
exac_lofintol	ARFIP2	ENST00000254584.2	11	6498342	6501651
exac_lofintol	TRIM3	ENST00000525074.1	11	6470257	6486925
exac_lofintol	FAM160A2	ENST00000265978.4	11	6232735	6245746
exac_lofintol	APBB1	ENST00000299402.6	11	6416763	6432577
exac_lofintol	DCHS1	ENST00000299441.3	11	6643009	6662844
exac_lofintol	ST5	ENST00000534127.1	11	8715642	8772247
exac_lofintol	TMEM9B	ENST00000534025.1	11	8969866	8985860
exac_lofintol	DENND5A	ENST00000328194.3	11	9161217	9286616
exac_lofintol	USP47	ENST00000339865.5	11	11863732	11977722
exac_lofintol	CTR9	ENST00000361367.2	11	10772959	10800652
exac_lofintol	IPO7	ENST00000379719.3	11	9406310	9466741
exac_lofintol	WEE1	ENST00000450114.2	11	9595480	9610149
exac_lofintol	PSMA1	ENST00000418988.2	11	14526737	14632532
exac_lofintol	COPB1	ENST00000249923.3	11	14479369	14520474
exac_lofintol	ARNTL	ENST00000389707.4	11	13375855	13408303
exac_lofintol	SOX6	ENST00000396356.3	11	15994354	16362794
exac_lofintol	RPS13	ENST00000525634.1	11	17095979	17099188
exac_lofintol	GTF2H1	ENST00000265963.4	11	18354621	18387416
exac_lofintol	E2F8	ENST00000527884.1	11	19246204	19261668
exac_lofintol	TSG101	ENST00000251968.3	11	18502092	18548363
exac_lofintol	SPTY2D1	ENST00000336349.5	11	18631407	18655804
exac_lofintol	NAV2	ENST00000396087.3	11	19735241	20139804
exac_lofintol	KCNA4	ENST00000328224.6	11	30032263	30034225
exac_lofintol	LGR4	ENST00000379214.4	11	27389413	27493849
exac_lofintol	BDNF	ENST00000438929.1	11	27679367	27695831
exac_lofintol	PAX6	ENST00000419022.1	11	31811481	31827959
exac_lofintol	QSER1	ENST00000399302.2	11	32949572	32998020
exac_lofintol	CSTF3	ENST00000323959.4	11	33106632	33182871
exac_lofintol	FBXO3	ENST00000265651.3	11	33763453	33796043
exac_lofintol	MPPED2	ENST00000358117.5	11	30433014	30601920
exac_lofintol	EIF3M	ENST00000531120.1	11	32605433	32623945
exac_lofintol	CAPRIN1	ENST00000341394.4	11	34073967	34120914
exac_lofintol	TRAF6	ENST00000526995.1	11	36511387	36523065
exac_lofintol	SLC1A2	ENST00000278379.3	11	35282440	35440513
exac_lofintol	EHF	ENST00000531794.1	11	34654136	34680478
exac_lofintol	LRRC4C	ENST00000278198.2	11	40135919	40137842
exac_lofintol	PRDM11	ENST00000424263.2	11	45203317	45246459
exac_lofintol	API5	ENST00000531273.1	11	43333677	43364060
exac_lofintol	TTC17	ENST00000039989.4	11	43380504	43515454
exac_lofintol	MAPK8IP1	ENST00000241014.2	11	45907371	45927272
exac_lofintol	DGKZ	ENST00000454345.1	11	46387806	46401497
exac_lofintol	CHRM4	ENST00000433765.2	11	46406667	46408107
exac_lofintol	CRY2	ENST00000443527.2	11	45868978	45893782
exac_lofintol	PHF21A	ENST00000418153.2	11	45955518	46105770
exac_lofintol	F2	ENST00000311907.5	11	46740785	46760958
exac_lofintol	AMBRA1	ENST00000314845.3	11	46418999	46569930
exac_lofintol	CKAP5	ENST00000529230.1	11	46765572	46842782
exac_lofintol	ATG13	ENST00000528494.1	11	46665841	46693882
exac_lofintol	CELF1	ENST00000532048.1	11	47493781	47521075
exac_lofintol	PSMC3	ENST00000298852.3	11	47440385	47447830
exac_lofintol	FNBP4	ENST00000263773.5	11	47738973	47788840
exac_lofintol	CLP1	ENST00000533682.1	11	57426948	57428908
exac_lofintol	SSRP1	ENST00000278412.2	11	57093880	57102595
exac_lofintol	SERPING1	ENST00000278407.4	11	57365743	57382054
exac_lofintol	ZDHHC5	ENST00000287169.3	11	57440562	57467503
exac_lofintol	RTN4RL2	ENST00000335099.3	11	57228338	57244384
exac_lofintol	ZFP91	ENST00000316059.6	11	58346754	58385179
exac_lofintol	CTNND1	ENST00000399050.4	11	57558950	57583780
exac_lofintol	OSBP	ENST00000263847.1	11	59344049	59383137
exac_lofintol	PATL1	ENST00000300146.9	11	59405862	59436368
exac_lofintol	DDB1	ENST00000301764.7	11	61067607	61100440
exac_lofintol	PRPF19	ENST00000227524.4	11	60658637	60673854
exac_lofintol	CPSF7	ENST00000340437.4	11	61178414	61197302
exac_lofintol	MYRF	ENST00000278836.5	11	61520216	61553615
exac_lofintol	SYT7	ENST00000540677.1	11	61286098	61348292
exac_lofintol	FADS2	ENST00000278840.4	11	61595862	61633161
exac_lofintol	DAGLA	ENST00000257215.5	11	61487627	61511961
exac_lofintol	FTH1	ENST00000273550.7	11	61732198	61734897
exac_lofintol	INCENP	ENST00000394818.3	11	61895633	61919448
exac_lofintol	HNRNPUL2	ENST00000301785.5	11	62482770	62494628
exac_lofintol	GANAB	ENST00000346178.4	11	62393286	62414071
exac_lofintol	MTA2	ENST00000278823.2	11	62361346	62368922
exac_lofintol	EEF1G	ENST00000329251.4	11	62327150	62341314
exac_lofintol	INTS5	ENST00000330574.2	11	62414491	62420721
exac_lofintol	SLC3A2	ENST00000377891.2	11	62623741	62656165
exac_lofintol	NXF1	ENST00000532297.1	11	62559947	62572828
exac_lofintol	CHRM1	ENST00000306960.3	11	62677189	62678572
exac_lofintol	STIP1	ENST00000305218.4	11	63953733	63971598
exac_lofintol	OTUB1	ENST00000538426.1	11	63753928	63765018
exac_lofintol	MARK2	ENST00000402010.2	11	63606978	63676709
exac_lofintol	NRXN2	ENST00000265459.6	11	64374667	64481171
exac_lofintol	PLCB3	ENST00000540288.1	11	64019121	64035028
exac_lofintol	RASGRP2	ENST00000354024.3	11	64494773	64510338
exac_lofintol	RPS6KA4	ENST00000334205.4	11	64126707	64138952
exac_lofintol	MEN1	ENST00000337652.1	11	64571805	64577581
exac_lofintol	SF1	ENST00000377387.1	11	64532925	64545864
exac_lofintol	PPP2R5B	ENST00000164133.2	11	64693206	64701316
exac_lofintol	ATG2A	ENST00000377264.3	11	64662444	64684607
exac_lofintol	SYVN1	ENST00000377190.3	11	64895853	64901072
exac_lofintol	DPF2	ENST00000528416.1	11	65101357	65119230
exac_lofintol	LTBP3	ENST00000301873.5	11	65306550	65325430
exac_lofintol	RELA	ENST00000406246.3	11	65421848	65430303
exac_lofintol	SF3B2	ENST00000322535.6	11	65819855	65836216
exac_lofintol	SART1	ENST00000312397.5	11	65729251	65746501
exac_lofintol	PACS1	ENST00000320580.4	11	65837957	66010751
exac_lofintol	KLC2	ENST00000417856.1	11	66026065	66034427
exac_lofintol	LRFN4	ENST00000309602.4	11	66625215	66627666
exac_lofintol	ANKRD13D	ENST00000511455.2	11	67056931	67069803
exac_lofintol	RBM4	ENST00000409406.1	11	66407182	66411603
exac_lofintol	RBM14	ENST00000310137.4	11	66384191	66394139
exac_lofintol	KDM2A	ENST00000529006.2	11	66888787	67022526
exac_lofintol	RBM14-RBM4	ENST00000412278.2	11	66384191	66411603
exac_lofintol	SPTBN2	ENST00000533211.1	11	66453341	66488711
exac_lofintol	ADRBK1	ENST00000308595.5	11	67034170	67052921
exac_lofintol	PPP1CA	ENST00000312989.7	11	67166005	67169253
exac_lofintol	LRP5	ENST00000294304.7	11	68080182	68216538
exac_lofintol	SUV420H1	ENST00000304363.4	11	67925154	67957543
exac_lofintol	CPT1A	ENST00000265641.5	11	68525111	68582942
exac_lofintol	PPP6R3	ENST00000393801.3	11	68305132	68380585
exac_lofintol	SHANK2	ENST00000338508.4	11	70318973	70858372
exac_lofintol	ANO1	ENST00000355303.5	11	69924712	70034110
exac_lofintol	PPFIA1	ENST00000253925.7	11	70118278	70228252
exac_lofintol	PDE2A	ENST00000334456.5	11	72288427	72385251
exac_lofintol	RNF121	ENST00000361756.3	11	71640107	71707361
exac_lofintol	NUMA1	ENST00000393695.3	11	71714572	71746989
exac_lofintol	FCHSD2	ENST00000409418.4	11	72549835	72852922
exac_lofintol	ARHGEF17	ENST00000263674.3	11	73019683	73078825
exac_lofintol	FAM168A	ENST00000356467.4	11	73118575	73179519
exac_lofintol	PPME1	ENST00000328257.8	11	73882466	73964555
exac_lofintol	POLD3	ENST00000263681.2	11	74303703	74351811
exac_lofintol	C11orf30	ENST00000529032.1	11	76157982	76261190
exac_lofintol	PRKRIR	ENST00000260045.3	11	76061907	76091880
exac_lofintol	RPS3	ENST00000278572.6	11	75110591	75115909
exac_lofintol	ARRB1	ENST00000420843.2	11	74977206	75062651
exac_lofintol	RSF1	ENST00000308488.6	11	77377961	77531760
exac_lofintol	EED	ENST00000263360.6	11	85956271	85989567
exac_lofintol	PCF11	ENST00000298281.4	11	82868481	82895936
exac_lofintol	RAB30	ENST00000533486.1	11	82693206	82708358
exac_lofintol	PICALM	ENST00000393346.3	11	85670088	85779822
exac_lofintol	GAB2	ENST00000361507.4	11	77930317	78128766
exac_lofintol	TENM4	ENST00000278550.7	11	78369102	78780989
exac_lofintol	FZD4	ENST00000531380.1	11	86662183	86666127
exac_lofintol	GRM5	ENST00000418177.2	11	88241759	88781040
exac_lofintol	FAT3	ENST00000298047.6	11	92085278	92624279
exac_lofintol	CWC15	ENST00000279839.6	11	94696549	94705349
exac_lofintol	MAML2	ENST00000524717.1	11	95712111	96075059
exac_lofintol	YAP1	ENST00000282441.5	11	101981579	102100671
exac_lofintol	SESN3	ENST00000536441.1	11	94906418	94964024
exac_lofintol	DCUN1D5	ENST00000260247.5	11	102933087	102962601
exac_lofintol	CUL5	ENST00000393094.2	11	107880074	107975111
exac_lofintol	GRIA4	ENST00000282499.5	11	105481724	105850466
exac_lofintol	SIK2	ENST00000304987.3	11	111473287	111594853
exac_lofintol	ZC3H12C	ENST00000278590.3	11	109964137	110036462
exac_lofintol	RDX	ENST00000405097.1	11	110070336	110150417
exac_lofintol	C11orf57	ENST00000393047.3	11	111946298	111953696
exac_lofintol	ZBTB16	ENST00000335953.4	11	113934022	114121277
exac_lofintol	CADM1	ENST00000452722.3	11	115047193	115375112
exac_lofintol	PAFAH1B2	ENST00000527958.1	11	117023163	117038415
exac_lofintol	SIK3	ENST00000292055.4	11	116717111	116968957
exac_lofintol	BACE1	ENST00000313005.6	11	117160281	117186511
exac_lofintol	DSCAML1	ENST00000321322.6	11	117299043	117667974
exac_lofintol	IL10RA	ENST00000227752.3	11	117857182	117870356
exac_lofintol	ARCN1	ENST00000264028.4	11	118443262	118471429
exac_lofintol	DDX6	ENST00000264018.4	11	118625420	118656960
exac_lofintol	KMT2A	ENST00000534358.1	11	118307227	118392887
exac_lofintol	BCL9L	ENST00000334801.3	11	118769123	118780648
exac_lofintol	IFT46	ENST00000264020.2	11	118415630	118430544
exac_lofintol	UBE4A	ENST00000431736.2	11	118235795	118267155
exac_lofintol	HYOU1	ENST00000404233.3	11	118916304	118926872
exac_lofintol	HMBS	ENST00000278715.3	11	118955743	118963993
exac_lofintol	HINFP	ENST00000350777.2	11	118997654	119005208
exac_lofintol	C2CD2L	ENST00000336702.3	11	118978451	118986966
exac_lofintol	GRAMD1B	ENST00000529750.1	11	123396856	123493303
exac_lofintol	HSPA8	ENST00000534624.1	11	122928441	122932032
exac_lofintol	ARHGEF12	ENST00000397843.2	11	120207952	120355786
exac_lofintol	UBASH3B	ENST00000284273.5	11	122526757	122680594
exac_lofintol	TBCEL	ENST00000422003.2	11	120916399	120957805
exac_lofintol	SRPR	ENST00000332118.6	11	126133810	126138699
exac_lofintol	PKNOX2	ENST00000298282.9	11	125221201	125301288
exac_lofintol	STT3A	ENST00000392708.4	11	125465810	125490705
exac_lofintol	EI24	ENST00000278903.6	11	125442423	125453578
exac_lofintol	PRDM10	ENST00000358825.5	11	129772207	129830859
exac_lofintol	ARHGAP32	ENST00000310343.9	11	128838801	129062093
exac_lofintol	KIRREL3	ENST00000525144.2	11	126294474	126870405
exac_lofintol	ZBTB44	ENST00000525842.1	11	130104157	130131768
exac_lofintol	VPS26B	ENST00000281187.5	11	134095016	134115484
exac_lofintol	IGSF9B	ENST00000533871.2	11	133778963	133826649
exac_lofintol	IQSEC3	ENST00000538872.1	12	176048	284199
exac_lofintol	WNK1	ENST00000315939.6	12	862731	1017958
exac_lofintol	CACNA1C	ENST00000347598.4	12	2162728	2800365
exac_lofintol	FKBP4	ENST00000001008.4	12	2904305	2912424
exac_lofintol	KDM5A	ENST00000399788.2	12	394621	498257
exac_lofintol	CCND2	ENST00000261254.3	12	4383206	4409175
exac_lofintol	KCNA6	ENST00000433855.1	12	4919207	4920797
exac_lofintol	PRMT8	ENST00000382622.3	12	3600791	3702348
exac_lofintol	TNFRSF1A	ENST00000162749.2	12	6438477	6450980
exac_lofintol	CHD4	ENST00000357008.2	12	6679841	6715539
exac_lofintol	USP5	ENST00000229268.8	12	6961343	6975241
exac_lofintol	ZNF384	ENST00000396801.3	12	6776879	6788686
exac_lofintol	MLF2	ENST00000203630.5	12	6857960	6861500
exac_lofintol	ATN1	ENST00000356654.4	12	7043164	7050943
exac_lofintol	PTPN6	ENST00000456013.1	12	7060675	7070027
exac_lofintol	COPS7A	ENST00000543155.1	12	6833822	6840205
exac_lofintol	CDCA3	ENST00000538862.2	12	6958206	6960116
exac_lofintol	SLC2A14	ENST00000543909.1	12	7966911	8016051
exac_lofintol	CLSTN3	ENST00000266546.6	12	7283244	7310677
exac_lofintol	LPCAT3	ENST00000261407.4	12	7086307	7125728
exac_lofintol	FOXJ2	ENST00000162391.3	12	8192428	8205446
exac_lofintol	NANOG	ENST00000229307.4	12	7942210	7947691
exac_lofintol	PHC1	ENST00000543824.1	12	9070273	9092055
exac_lofintol	RIMKLB	ENST00000357529.3	12	8866462	8926380
exac_lofintol	LRP6	ENST00000261349.4	12	12274059	12419669
exac_lofintol	ETV6	ENST00000396373.4	12	11803061	12043980
exac_lofintol	ATF7IP	ENST00000261168.4	12	14576849	14651007
exac_lofintol	GRIN2B	ENST00000609686.1	12	13715716	14019142
exac_lofintol	WBP11	ENST00000261167.2	12	14939998	14954317
exac_lofintol	PLEKHA5	ENST00000429027.2	12	19282733	19522721
exac_lofintol	EPS8	ENST00000281172.5	12	15774250	15835885
exac_lofintol	AEBP2	ENST00000398864.3	12	19592633	19671654
exac_lofintol	SOX5	ENST00000451604.2	12	23687152	24102535
exac_lofintol	STK38L	ENST00000389032.3	12	27450653	27475388
exac_lofintol	ASUN	ENST00000261191.7	12	27058429	27089736
exac_lofintol	PTHLH	ENST00000395872.1	12	28111491	28122427
exac_lofintol	FAM60A	ENST00000337682.4	12	31435645	31451138
exac_lofintol	DENND5B	ENST00000389082.5	12	31540536	31743766
exac_lofintol	FAR2	ENST00000536681.3	12	29423382	29486727
exac_lofintol	IPO8	ENST00000256079.4	12	30783793	30848581
exac_lofintol	SLC2A13	ENST00000280871.4	12	40153827	40499610
exac_lofintol	CNTN1	ENST00000551295.2	12	41302234	41463837
exac_lofintol	GXYLT1	ENST00000398675.3	12	42481587	42538448
exac_lofintol	PRICKLE1	ENST00000455697.1	12	42853610	42866318
exac_lofintol	SLC38A2	ENST00000256689.5	12	46754893	46765076
exac_lofintol	SLC38A1	ENST00000398637.5	12	46582752	46633583
exac_lofintol	ARID2	ENST00000334344.6	12	46123619	46298861
exac_lofintol	SCAF11	ENST00000369367.3	12	46315830	46357950
exac_lofintol	NELL2	ENST00000437801.2	12	44902716	45270508
exac_lofintol	HDAC7	ENST00000080059.7	12	48177623	48213568
exac_lofintol	SLC38A4	ENST00000447411.1	12	47160483	47186854
exac_lofintol	CCNT1	ENST00000261900.3	12	49086815	49110458
exac_lofintol	SENP1	ENST00000004980.5	12	48439104	48495255
exac_lofintol	COL2A1	ENST00000380518.3	12	48367189	48398104
exac_lofintol	DDN	ENST00000421952.2	12	49390522	49393070
exac_lofintol	DDX23	ENST00000308025.3	12	49224251	49239565
exac_lofintol	RND1	ENST00000309739.5	12	49251778	49259550
exac_lofintol	KMT2D	ENST00000301067.7	12	49415562	49449107
exac_lofintol	PRPF40B	ENST00000548825.2	12	50017373	50037975
exac_lofintol	SPATS2	ENST00000553127.1	12	49854795	49920038
exac_lofintol	SMARCD1	ENST00000394963.4	12	50479152	50492783
exac_lofintol	ASIC1	ENST00000228468.4	12	50452549	50475432
exac_lofintol	KCNH3	ENST00000257981.6	12	49933199	49951736
exac_lofintol	POU6F1	ENST00000389243.4	12	51584029	51590626
exac_lofintol	LARP4	ENST00000398473.2	12	50794793	50869647
exac_lofintol	CSRNP2	ENST00000228515.1	12	51457528	51470344
exac_lofintol	DIP2B	ENST00000301180.5	12	50898923	51138622
exac_lofintol	SLC4A8	ENST00000453097.2	12	51818771	51901222
exac_lofintol	ACVR1B	ENST00000541224.1	12	52345527	52387894
exac_lofintol	KRT6A	ENST00000330722.6	12	52881503	52886972
exac_lofintol	NR4A1	ENST00000360284.3	12	52435676	52452728
exac_lofintol	SCN8A	ENST00000354534.6	12	52056601	52201213
exac_lofintol	GRASP	ENST00000293662.4	12	52400803	52408983
exac_lofintol	KRT1	ENST00000252244.3	12	53068976	53074132
exac_lofintol	EIF4B	ENST00000262056.9	12	53400267	53434007
exac_lofintol	SPRYD3	ENST00000301463.4	12	53459615	53473117
exac_lofintol	RARG	ENST00000425354.2	12	53605459	53621329
exac_lofintol	ATF7	ENST00000420353.2	12	53910920	53994784
exac_lofintol	MAP3K12	ENST00000547035.1	12	53874965	53881175
exac_lofintol	SP1	ENST00000327443.4	12	53774075	53805024
exac_lofintol	ESPL1	ENST00000257934.4	12	53662550	53687258
exac_lofintol	PCBP2	ENST00000359462.5	12	53848584	53873226
exac_lofintol	ITGA5	ENST00000293379.4	12	54790076	54812982
exac_lofintol	NCKAP1L	ENST00000293373.6	12	54891573	54936469
exac_lofintol	HNRNPA1	ENST00000340913.6	12	54674591	54678097
exac_lofintol	HOXC6	ENST00000243108.4	12	54422305	54423746
exac_lofintol	PDE1B	ENST00000243052.3	12	54943656	54971112
exac_lofintol	SARNP	ENST00000336133.3	12	56151295	56211485
exac_lofintol	DGKA	ENST00000331886.5	12	56330287	56347552
exac_lofintol	CDK2	ENST00000266970.4	12	56360792	56365409
exac_lofintol	IKZF4	ENST00000262032.5	12	56415277	56429115
exac_lofintol	DNAJC14	ENST00000357606.3	12	56215760	56222442
exac_lofintol	GDF11	ENST00000257868.5	12	56137100	56143666
exac_lofintol	NABP2	ENST00000380198.2	12	56618640	56622997
exac_lofintol	PA2G4	ENST00000303305.6	12	56498521	56506672
exac_lofintol	SMARCC2	ENST00000267064.4	12	56557472	56583245
exac_lofintol	CS	ENST00000351328.3	12	56666867	56693985
exac_lofintol	PAN2	ENST00000425394.2	12	56711392	56726878
exac_lofintol	ANKRD52	ENST00000267116.7	12	56636925	56652053
exac_lofintol	ATP5B	ENST00000262030.3	12	57032106	57039747
exac_lofintol	BAZ2A	ENST00000551812.1	12	56992401	57029969
exac_lofintol	NAB2	ENST00000300131.3	12	57483054	57488504
exac_lofintol	KIF5A	ENST00000455537.2	12	57944054	57976962
exac_lofintol	DCTN2	ENST00000434715.3	12	57924471	57940846
exac_lofintol	LRP1	ENST00000243077.3	12	57522747	57606338
exac_lofintol	DTX3	ENST00000548198.1	12	58000300	58002935
exac_lofintol	MBD6	ENST00000355673.3	12	57918086	57923017
exac_lofintol	R3HDM2	ENST00000347140.3	12	57648555	57704211
exac_lofintol	CDK4	ENST00000257904.6	12	58142307	58145500
exac_lofintol	AGAP2	ENST00000547588.1	12	58120334	58132029
exac_lofintol	LEMD3	ENST00000308330.2	12	65563376	65640105
exac_lofintol	XPOT	ENST00000332707.5	12	64803815	64841911
exac_lofintol	MON2	ENST00000393632.2	12	62860987	62986529
exac_lofintol	USP15	ENST00000280377.5	12	62654195	62798155
exac_lofintol	TBK1	ENST00000331710.5	12	64849650	64895161
exac_lofintol	SRGAP1	ENST00000355086.3	12	64238596	64536452
exac_lofintol	DYRK2	ENST00000344096.3	12	68042913	68052493
exac_lofintol	GRIP1	ENST00000398016.3	12	66742798	67072684
exac_lofintol	RAP1B	ENST00000250559.9	12	69042504	69050967
exac_lofintol	MDM2	ENST00000462284.1	12	69202257	69233629
exac_lofintol	CPSF6	ENST00000435070.2	12	69633426	69656339
exac_lofintol	CAND1	ENST00000545606.1	12	67663497	67706610
exac_lofintol	CCT2	ENST00000299300.6	12	69979301	69995105
exac_lofintol	FRS2	ENST00000299293.2	12	69962810	69968735
exac_lofintol	PTPRB	ENST00000334414.6	12	70915268	71031175
exac_lofintol	ZFC3H1	ENST00000378743.3	12	72004207	72057390
exac_lofintol	CNOT2	ENST00000229195.3	12	70672006	70747695
exac_lofintol	ZDHHC17	ENST00000426126.2	12	77158016	77244765
exac_lofintol	PPP1R12A	ENST00000450142.2	12	80169708	80328711
exac_lofintol	NAP1L1	ENST00000261182.8	12	76442208	76467999
exac_lofintol	OSBPL8	ENST00000261183.3	12	76749668	76881331
exac_lofintol	NAV3	ENST00000536525.2	12	78225241	78604297
exac_lofintol	PPFIA2	ENST00000549396.1	12	81655760	82148000
exac_lofintol	DUSP6	ENST00000279488.7	12	89743030	89745816
exac_lofintol	ATP2B1	ENST00000428670.3	12	89984760	90049663
exac_lofintol	PLXNC1	ENST00000258526.4	12	94542747	94699061
exac_lofintol	NR2C1	ENST00000333003.5	12	95416004	95461160
exac_lofintol	FGD6	ENST00000343958.4	12	95475295	95611016
exac_lofintol	NTN4	ENST00000343702.4	12	96052861	96184087
exac_lofintol	METAP2	ENST00000323666.5	12	95867955	95907680
exac_lofintol	UHRF1BP1L	ENST00000279907.7	12	100431413	100536413
exac_lofintol	ANKS1B	ENST00000547776.2	12	99129337	100378015
exac_lofintol	SCYL2	ENST00000360820.2	12	100676748	100732950
exac_lofintol	CDK17	ENST00000261211.3	12	96674019	96728614
exac_lofintol	HSP90B1	ENST00000299767.5	12	104324293	104341440
exac_lofintol	HCFC2	ENST00000229330.4	12	104458338	104497051
exac_lofintol	RFX4	ENST00000357881.4	12	106995054	107155247
exac_lofintol	SLC41A2	ENST00000258538.3	12	105198929	105322305
exac_lofintol	CORO1C	ENST00000261401.3	12	109041178	109095094
exac_lofintol	SART3	ENST00000228284.3	12	108917233	108954930
exac_lofintol	RIC8B	ENST00000392839.2	12	107168523	107279793
exac_lofintol	BTBD11	ENST00000280758.5	12	107712717	108051495
exac_lofintol	SSH1	ENST00000326495.5	12	109181763	109251272
exac_lofintol	ATP2A2	ENST00000539276.2	12	110719594	110784275
exac_lofintol	ANAPC7	ENST00000455511.3	12	110811948	110841534
exac_lofintol	ARPC3	ENST00000228825.7	12	110872959	110888065
exac_lofintol	GIT2	ENST00000355312.3	12	110370782	110434029
exac_lofintol	CUX2	ENST00000261726.6	12	111471981	111786129
exac_lofintol	ATXN2	ENST00000377617.3	12	111890615	112037318
exac_lofintol	VPS29	ENST00000360579.7	12	110929809	110939856
exac_lofintol	PPP1CC	ENST00000340766.5	12	111157938	111180512
exac_lofintol	NAA25	ENST00000261745.4	12	112467334	112546577
exac_lofintol	HECTD4	ENST00000550722.1	12	112600190	112757291
exac_lofintol	RPL6	ENST00000424576.2	12	112843027	112846460
exac_lofintol	PTPN11	ENST00000351677.2	12	112856915	112942568
exac_lofintol	MED13L	ENST00000281928.3	12	116399070	116714936
exac_lofintol	NOS1	ENST00000338101.4	12	117653113	117768874
exac_lofintol	FBXO21	ENST00000330622.5	12	117583891	117628261
exac_lofintol	TAOK3	ENST00000392533.3	12	118588801	118693372
exac_lofintol	TBX5	ENST00000310346.4	12	114793336	114841703
exac_lofintol	KSR2	ENST00000339824.5	12	117905003	118406060
exac_lofintol	TBX3	ENST00000257566.3	12	115109645	115121005
exac_lofintol	RPLP0	ENST00000551150.1	12	120634575	120638586
exac_lofintol	RAB35	ENST00000229340.5	12	120535048	120554454
exac_lofintol	MSI1	ENST00000257552.2	12	120783393	120806894
exac_lofintol	CIT	ENST00000392521.2	12	120126036	120313972
exac_lofintol	GCN1L1	ENST00000300648.6	12	120565652	120632500
exac_lofintol	CABP1	ENST00000316803.3	12	121078488	121104703
exac_lofintol	KDM2B	ENST00000377071.4	12	121868090	122018816
exac_lofintol	HNF1A	ENST00000257555.6	12	121416571	121438995
exac_lofintol	SPPL3	ENST00000353487.2	12	121202801	121341670
exac_lofintol	CLIP1	ENST00000540338.1	12	122757421	122864999
exac_lofintol	MLXIP	ENST00000319080.7	12	122516759	122626359
exac_lofintol	RSRC2	ENST00000331738.7	12	122990073	123011400
exac_lofintol	PITPNM2	ENST00000320201.4	12	123470573	123519137
exac_lofintol	SBNO1	ENST00000420886.2	12	123780454	123834988
exac_lofintol	SETD8	ENST00000402868.3	12	123868745	123892250
exac_lofintol	TMEM132D	ENST00000422113.2	12	129558419	130387884
exac_lofintol	NCOR2	ENST00000405201.1	12	124809947	124979797
exac_lofintol	DHX37	ENST00000308736.2	12	125432347	125473568
exac_lofintol	RAN	ENST00000543796.1	12	131357138	131360471
exac_lofintol	ULK1	ENST00000321867.4	12	132379546	132405906
exac_lofintol	EP400	ENST00000389561.2	12	132445164	132562218
exac_lofintol	SFSWAP	ENST00000541286.1	12	132195774	132284033
exac_lofintol	GOLGA3	ENST00000204726.3	12	133349690	133398714
exac_lofintol	ZNF605	ENST00000392321.3	12	133501958	133522221
exac_lofintol	PSPC1	ENST00000338910.4	13	20277314	20356897
exac_lofintol	XPO4	ENST00000255305.6	13	21357860	21476877
exac_lofintol	ZMYM2	ENST00000382869.3	13	20567212	20660154
exac_lofintol	MPHOSPH8	ENST00000361479.5	13	20207888	20246015
exac_lofintol	RNF17	ENST00000255324.5	13	25338341	25453423
