database	name	name2	chr	chromStart	chromEnd
CpGisland	CpG30	filler	12	109162408	109162722
CpGisland	CpG40	filler	12	109251205	109251586
CpGisland	CpG40	filler	12	109490238	109490673
CpGisland	CpG26	filler	12	109531107	109531359
CpGisland	CpG105	filler	12	109535264	109536431
CpGisland	CpG21	filler	12	109548899	109549174
CpGisland	CpG40	filler	12	109592315	109592633
CpGisland	CpG19	filler	12	109729572	109729826
CpGisland	CpG114	filler	12	109746826	109748378
CpGisland	CpG44	filler	12	109915131	109915638
CpGisland	CpG53	filler	12	110010994	110011599
CpGisland	CpG21	filler	12	110150047	110150262
CpGisland	CpG130	filler	12	110151327	110152758
CpGisland	CpG24	filler	12	110156267	110156496
CpGisland	CpG48	filler	12	110271000	110271582
CpGisland	CpG18	filler	12	110283261	110283482
CpGisland	CpG64	filler	12	110318011	110318778
CpGisland	CpG56	filler	12	110337980	110338591
CpGisland	CpG47	filler	12	110433797	110434205
CpGisland	CpG62	filler	12	110437137	110437651
CpGisland	CpG42	filler	12	110486083	110486574
CpGisland	CpG56	filler	12	110562095	110562700
CpGisland	CpG180	filler	12	110718392	110720062
CpGisland	CpG53	filler	12	110841021	110841548
CpGisland	CpG39	filler	12	110887861	110888245
CpGisland	CpG116	filler	12	110905879	110907183
CpGisland	CpG59	filler	12	110939456	110940173
CpGisland	CpG83	filler	12	111020507	111021192
CpGisland	CpG47	filler	12	111051693	111052150
CpGisland	CpG64	filler	12	111126611	111127347
CpGisland	CpG80	filler	12	111180006	111181028
CpGisland	CpG45	filler	12	111471061	111471578
CpGisland	CpG134	filler	12	111471960	111473546
CpGisland	CpG21	filler	12	111474953	111475242
CpGisland	CpG18	filler	12	111748178	111748392
CpGisland	CpG86	filler	12	111757754	111758521
CpGisland	CpG40	filler	12	111800834	111801244
CpGisland	CpG60	filler	12	111806559	111807060
CpGisland	CpG20	filler	12	111834869	111835085
CpGisland	CpG132	filler	12	111842938	111844392
CpGisland	CpG90	filler	12	111855896	111856750
CpGisland	CpG183	filler	12	112035612	112037558
CpGisland	CpG77	filler	12	112123246	112124059
CpGisland	CpG58	filler	12	112204498	112204979
CpGisland	CpG87	filler	12	112279692	112280714
CpGisland	CpG94	filler	12	112450905	112451856
CpGisland	CpG56	filler	12	112546147	112546706
CpGisland	CpG60	filler	12	112563184	112563788
CpGisland	CpG48	filler	12	112622182	112622815
CpGisland	CpG17	filler	12	112819039	112819250
CpGisland	CpG101	filler	12	112819466	112820489
CpGisland	CpG20	filler	12	112846955	112847200
CpGisland	CpG90	filler	12	112856457	112857243
CpGisland	CpG41	filler	12	113013099	113013529
CpGisland	CpG37	filler	12	113376185	113376493
CpGisland	CpG122	filler	12	113494389	113495534
CpGisland	CpG65	filler	12	113515164	113515970
CpGisland	CpG45	filler	12	113530914	113531476
CpGisland	CpG35	filler	12	113541697	113542086
CpGisland	CpG24	filler	12	113549885	113550165
CpGisland	CpG64	filler	12	113572977	113573758
CpGisland	CpG52	filler	12	113590806	113591304
CpGisland	CpG44	filler	12	113592203	113592620
CpGisland	CpG115	filler	12	113622761	113623931
CpGisland	CpG51	filler	12	113659038	113659657
CpGisland	CpG34	filler	12	113772633	113772934
CpGisland	CpG61	filler	12	113796217	113796847
CpGisland	CpG379	filler	12	113900750	113906442
CpGisland	CpG137	filler	12	113908887	113910681
CpGisland	CpG70	filler	12	113913615	113914322
CpGisland	CpG18	filler	12	113914440	113914657
CpGisland	CpG28	filler	12	113916433	113916717
CpGisland	CpG61	filler	12	113917394	113918107
CpGisland	CpG46	filler	12	114029318	114029752
CpGisland	CpG34	filler	12	114404002	114404377
CpGisland	CpG36	filler	12	114833911	114834210
CpGisland	CpG46	filler	12	114838312	114838889
CpGisland	CpG20	filler	12	114840853	114841063
CpGisland	CpG54	filler	12	114843022	114843610
CpGisland	CpG119	filler	12	114845861	114847650
CpGisland	CpG39	filler	12	114851957	114852360
CpGisland	CpG75	filler	12	114878143	114879155
CpGisland	CpG36	filler	12	114881649	114881937
CpGisland	CpG34	filler	12	114885105	114885418
CpGisland	CpG27	filler	12	114886354	114886579
CpGisland	CpG94	filler	12	115102687	115103982
CpGisland	CpG52	filler	12	115104848	115105548
CpGisland	CpG52	filler	12	115109503	115110061
CpGisland	CpG70	filler	12	115112014	115112627
CpGisland	CpG160	filler	12	115120774	115122945
CpGisland	CpG35	filler	12	115124729	115125152
CpGisland	CpG22	filler	12	115130008	115130242
CpGisland	CpG37	filler	12	115135925	115136350
CpGisland	CpG47	filler	12	115137774	115138475
CpGisland	CpG83	filler	12	115173614	115174822
CpGisland	CpG43	filler	12	115889597	115889995
CpGisland	CpG42	filler	12	116354787	116355187
CpGisland	CpG37	filler	12	116946195	116946607
CpGisland	CpG68	filler	12	117175623	117176436
CpGisland	CpG22	filler	12	117187803	117188025
CpGisland	CpG51	filler	12	117257031	117257502
CpGisland	CpG90	filler	12	117316389	117317611
CpGisland	CpG73	filler	12	117318708	117319521
CpGisland	CpG19	filler	12	117319820	117320053
CpGisland	CpG71	filler	12	117348645	117349207
CpGisland	CpG23	filler	12	117476810	117477106
CpGisland	CpG27	filler	12	117484305	117484627
CpGisland	CpG108	filler	12	117536290	117537421
CpGisland	CpG31	filler	12	117593353	117593699
CpGisland	CpG72	filler	12	117627650	117628488
CpGisland	CpG134	filler	12	117798076	117799448
CpGisland	CpG50	filler	12	118198767	118199287
CpGisland	CpG75	filler	12	118406590	118407364
CpGisland	CpG56	filler	12	118454391	118454996
CpGisland	CpG28	filler	12	118499103	118499473
CpGisland	CpG96	filler	12	118541054	118542135
CpGisland	CpG89	filler	12	118573730	118574731
CpGisland	CpG126	filler	12	118809324	118811021
CpGisland	CpG99	filler	12	118814014	118814839
CpGisland	CpG29	filler	12	119212110	119212393
CpGisland	CpG19	filler	12	119418591	119418834
CpGisland	CpG57	filler	12	119419105	119419810
CpGisland	CpG29	filler	12	119591856	119592176
CpGisland	CpG19	filler	12	119772353	119772594
CpGisland	CpG118	filler	12	120031494	120033212
CpGisland	CpG77	filler	12	120105502	120106232
CpGisland	CpG31	filler	12	120127973	120128291
CpGisland	CpG26	filler	12	120241921	120242233
CpGisland	CpG33	filler	12	120314847	120315169
CpGisland	CpG151	filler	12	120426547	120428066
CpGisland	CpG36	filler	12	120524686	120525099
CpGisland	CpG33	filler	12	120534552	120535017
CpGisland	CpG22	filler	12	120536640	120536951
CpGisland	CpG17	filler	12	120541564	120541788
CpGisland	CpG111	filler	12	120554162	120555224
CpGisland	CpG66	filler	12	120632222	120632784
CpGisland	CpG51	filler	12	120638588	120639116
CpGisland	CpG25	filler	12	120650214	120650528
CpGisland	CpG17	filler	12	120651711	120651943
CpGisland	CpG61	filler	12	120702976	120703541
CpGisland	CpG26	filler	12	120755346	120755672
CpGisland	CpG47	filler	12	120799372	120799912
CpGisland	CpG77	filler	12	120806251	120807026
CpGisland	CpG33	filler	12	120835586	120835927
CpGisland	CpG59	filler	12	120875654	120876366
CpGisland	CpG70	filler	12	120884047	120884703
CpGisland	CpG114	filler	12	120906678	120907894
CpGisland	CpG84	filler	12	120933649	120934713
CpGisland	CpG27	filler	12	120966788	120967038
CpGisland	CpG34	filler	12	120972167	120972447
CpGisland	CpG52	filler	12	121018728	121019369
CpGisland	CpG40	filler	12	121022419	121022704
CpGisland	CpG154	filler	12	121078161	121079483
CpGisland	CpG123	filler	12	121124111	121125479
CpGisland	CpG70	filler	12	121148239	121148853
CpGisland	CpG55	filler	12	121163472	121163913
CpGisland	CpG24	filler	12	121177115	121177341
CpGisland	CpG107	filler	12	121341414	121342436
CpGisland	CpG26	filler	12	121416485	121416817
CpGisland	CpG21	filler	12	121454153	121454357
CpGisland	CpG25	filler	12	121533571	121533923
CpGisland	CpG57	filler	12	121647705	121648216
CpGisland	CpG27	filler	12	121711846	121712162
CpGisland	CpG94	filler	12	121734045	121735169
CpGisland	CpG30	filler	12	121789970	121790274
CpGisland	CpG103	filler	12	121837380	121838396
CpGisland	CpG57	filler	12	121880053	121880718
CpGisland	CpG16	filler	12	121882191	121882416
CpGisland	CpG24	filler	12	121890223	121890510
CpGisland	CpG43	filler	12	121890758	121891144
CpGisland	CpG45	filler	12	121905463	121905956
CpGisland	CpG127	filler	12	121975028	121976140
CpGisland	CpG125	filler	12	122016170	122017693
CpGisland	CpG37	filler	12	122018170	122018457
CpGisland	CpG98	filler	12	122064176	122065142
CpGisland	CpG34	filler	12	122124839	122125216
CpGisland	CpG60	filler	12	122150513	122151091
CpGisland	CpG135	filler	12	122230903	122232359
CpGisland	CpG21	filler	12	122235106	122235310
CpGisland	CpG125	filler	12	122238028	122239351
CpGisland	CpG189	filler	12	122240899	122243390
CpGisland	CpG50	filler	12	122247781	122248424
CpGisland	CpG29	filler	12	122249843	122250164
CpGisland	CpG38	filler	12	122254907	122255494
CpGisland	CpG22	filler	12	122261329	122261593
CpGisland	CpG44	filler	12	122265374	122265954
CpGisland	CpG23	filler	12	122277301	122277539
CpGisland	CpG60	filler	12	122326482	122327044
CpGisland	CpG47	filler	12	122356315	122356853
CpGisland	CpG90	filler	12	122516193	122517207
CpGisland	CpG54	filler	12	122667648	122668038
CpGisland	CpG159	filler	12	122687800	122689106
CpGisland	CpG127	filler	12	122710054	122711371
CpGisland	CpG48	filler	12	122750769	122751228
CpGisland	CpG72	filler	12	122906404	122907011
CpGisland	CpG59	filler	12	122984995	122985644
CpGisland	CpG44	filler	12	123011261	123011765
CpGisland	CpG68	filler	12	123236994	123237664
CpGisland	CpG103	filler	12	123319750	123321043
CpGisland	CpG25	filler	12	123351641	123351918
CpGisland	CpG68	filler	12	123380333	123380894
CpGisland	CpG27	filler	12	123444211	123444565
CpGisland	CpG36	filler	12	123450868	123451207
CpGisland	CpG79	filler	12	123459151	123460032
CpGisland	CpG133	filler	12	123464820	123465972
CpGisland	CpG54	filler	12	123470553	123471102
CpGisland	CpG20	filler	12	123481890	123482117
CpGisland	CpG144	filler	12	123634826	123636176
CpGisland	CpG94	filler	12	123717367	123718388
CpGisland	CpG27	filler	12	123754049	123754373
CpGisland	CpG102	filler	12	123755246	123756408
CpGisland	CpG124	filler	12	123848617	123849919
CpGisland	CpG89	filler	12	123868267	123869381
CpGisland	CpG65	filler	12	123873794	123874597
CpGisland	CpG66	filler	12	123920582	123921462
CpGisland	CpG32	filler	12	123942639	123943001
CpGisland	CpG135	filler	12	124017593	124018994
CpGisland	CpG60	filler	12	124068935	124069699
CpGisland	CpG80	filler	12	124086217	124087015
CpGisland	CpG43	filler	12	124118097	124118479
CpGisland	CpG48	filler	12	124155578	124156171
CpGisland	CpG89	filler	12	124196646	124197507
CpGisland	CpG96	filler	12	124246524	124247254
CpGisland	CpG34	filler	12	124272128	124272585
CpGisland	CpG45	filler	12	124421581	124422163
CpGisland	CpG194	filler	12	124456573	124458728
CpGisland	CpG18	filler	12	124780105	124780306
CpGisland	CpG25	filler	12	124788559	124788884
CpGisland	CpG33	filler	12	124798796	124799224
CpGisland	CpG15	filler	12	124808972	124809176
CpGisland	CpG56	filler	12	124809316	124810144
CpGisland	CpG19	filler	12	124810739	124810977
CpGisland	CpG52	filler	12	124821019	124821593
CpGisland	CpG39	filler	12	124829153	124829490
CpGisland	CpG28	filler	12	124831133	124831430
CpGisland	CpG23	filler	12	124856556	124856801
CpGisland	CpG21	filler	12	124872135	124872419
CpGisland	CpG66	filler	12	124873241	124874008
CpGisland	CpG36	filler	12	124901064	124901441
CpGisland	CpG21	filler	12	124901554	124901843
CpGisland	CpG17	filler	12	124911243	124911464
CpGisland	CpG28	filler	12	124929872	124930161
CpGisland	CpG24	filler	12	124941314	124941584
CpGisland	CpG21	filler	12	124950705	124950939
CpGisland	CpG34	filler	12	125002006	125002433
CpGisland	CpG21	filler	12	125002880	125003101
CpGisland	CpG20	filler	12	125003217	125003482
CpGisland	CpG18	filler	12	125023589	125023809
CpGisland	CpG22	filler	12	125028132	125028378
CpGisland	CpG18	filler	12	125039119	125039344
CpGisland	CpG125	filler	12	125050796	125052051
CpGisland	CpG18	filler	12	125145445	125145669
CpGisland	CpG18	filler	12	125223520	125223750
CpGisland	CpG27	filler	12	125299474	125299874
CpGisland	CpG24	filler	12	125324236	125324550
CpGisland	CpG84	filler	12	125347784	125348688
CpGisland	CpG126	filler	12	125398558	125399899
CpGisland	CpG25	filler	12	125412891	125413165
CpGisland	CpG35	filler	12	125473414	125473824
CpGisland	CpG67	filler	12	125478162	125478849
CpGisland	CpG25	filler	12	125509569	125509815
CpGisland	CpG44	filler	12	125534060	125534527
CpGisland	CpG65	filler	12	125549672	125550311
CpGisland	CpG26	filler	12	125569828	125570140
CpGisland	CpG18	filler	12	125578348	125578588
CpGisland	CpG30	filler	12	125599306	125599625
CpGisland	CpG161	filler	12	125670117	125672112
CpGisland	CpG29	filler	12	125815555	125815817
CpGisland	CpG24	filler	12	126018100	126018365
CpGisland	CpG24	filler	12	126168440	126168658
CpGisland	CpG63	filler	12	126345899	126346531
CpGisland	CpG56	filler	12	126675561	126676195
CpGisland	CpG83	filler	12	127210778	127211651
CpGisland	CpG26	filler	12	127212279	127212529
CpGisland	CpG78	filler	12	127630511	127631199
CpGisland	CpG32	filler	12	127765276	127765515
CpGisland	CpG55	filler	12	127940451	127940907
CpGisland	CpG18	filler	12	128245592	128245836
CpGisland	CpG184	filler	12	128751041	128753151
CpGisland	CpG17	filler	12	128850549	128850755
CpGisland	CpG19	filler	12	128899813	128900065
CpGisland	CpG21	filler	12	129189735	129189987
CpGisland	CpG17	filler	12	129280256	129280486
CpGisland	CpG88	filler	12	129307947	129308724
CpGisland	CpG190	filler	12	129329287	129331491
CpGisland	CpG93	filler	12	129337870	129338653
CpGisland	CpG25	filler	12	129429603	129429843
CpGisland	CpG26	filler	12	129787735	129788160
CpGisland	CpG23	filler	12	130184541	130184852
CpGisland	CpG256	filler	12	130339683	130343584
CpGisland	CpG124	filler	12	130387609	130389139
CpGisland	CpG26	filler	12	130526915	130527117
CpGisland	CpG26	filler	12	130623142	130623492
CpGisland	CpG341	filler	12	130645327	130648988
CpGisland	CpG43	filler	12	130822360	130822696
CpGisland	CpG67	filler	12	130823502	130824083
CpGisland	CpG37	filler	12	130908777	130909191
CpGisland	CpG20	filler	12	130935712	130935963
CpGisland	CpG16	filler	12	130953626	130953829
CpGisland	CpG20	filler	12	131125848	131126059
CpGisland	CpG32	filler	12	131171168	131171548
CpGisland	CpG18	filler	12	131187997	131188248
CpGisland	CpG25	filler	12	131199824	131200157
CpGisland	CpG17	filler	12	131200509	131200726
CpGisland	CpG56	filler	12	131303093	131303836
CpGisland	CpG75	filler	12	131323203	131323959
CpGisland	CpG126	filler	12	131356094	131357228
CpGisland	CpG38	filler	12	131371974	131372376
CpGisland	CpG47	filler	12	131389263	131389783
CpGisland	CpG20	filler	12	131417942	131418218
CpGisland	CpG21	filler	12	131488696	131488975
CpGisland	CpG30	filler	12	131517267	131517624
CpGisland	CpG58	filler	12	131529297	131529887
CpGisland	CpG28	filler	12	131554750	131555169
CpGisland	CpG30	filler	12	131572501	131572945
CpGisland	CpG15	filler	12	131605558	131605767
CpGisland	CpG19	filler	12	131606751	131606999
CpGisland	CpG24	filler	12	131623197	131623543
CpGisland	CpG54	filler	12	131647814	131648375
CpGisland	CpG36	filler	12	131649194	131649608
CpGisland	CpG108	filler	12	131783093	131784199
CpGisland	CpG48	filler	12	131917486	131918085
CpGisland	CpG20	filler	12	131943519	131943761
CpGisland	CpG33	filler	12	131977468	131977843
CpGisland	CpG22	filler	12	132045105	132045384
CpGisland	CpG108	filler	12	132145704	132146810
CpGisland	CpG23	filler	12	132170874	132171202
CpGisland	CpG121	filler	12	132195034	132196454
CpGisland	CpG18	filler	12	132219327	132219539
CpGisland	CpG23	filler	12	132263617	132263856
CpGisland	CpG15	filler	12	132276571	132276783
CpGisland	CpG16	filler	12	132284454	132284685
CpGisland	CpG42	filler	12	132285972	132286527
CpGisland	CpG36	filler	12	132293443	132293816
CpGisland	CpG282	filler	12	132312439	132315739
CpGisland	CpG42	filler	12	132324953	132325406
CpGisland	CpG62	filler	12	132329177	132330089
CpGisland	CpG31	filler	12	132334377	132334786
CpGisland	CpG46	filler	12	132379542	132380052
CpGisland	CpG28	filler	12	132380629	132380942
CpGisland	CpG163	filler	12	132392635	132394546
CpGisland	CpG152	filler	12	132413338	132414801
CpGisland	CpG18	filler	12	132429528	132429739
CpGisland	CpG134	filler	12	132434352	132435241
CpGisland	CpG19	filler	12	132514283	132514525
CpGisland	CpG41	filler	12	132520325	132520947
CpGisland	CpG117	filler	12	132568607	132569715
CpGisland	CpG58	filler	12	132601226	132601984
CpGisland	CpG25	filler	12	132603367	132603646
CpGisland	CpG140	filler	12	132619197	132620960
CpGisland	CpG168	filler	12	132627866	132629469
CpGisland	CpG181	filler	12	132633217	132635301
CpGisland	CpG20	filler	12	132636037	132636303
CpGisland	CpG15	filler	12	132638946	132639152
CpGisland	CpG44	filler	12	132639460	132639949
CpGisland	CpG15	filler	12	132653023	132653236
CpGisland	CpG32	filler	12	132663322	132663748
CpGisland	CpG112	filler	12	132673993	132675241
CpGisland	CpG28	filler	12	132682572	132682895
CpGisland	CpG26	filler	12	132688108	132688391
CpGisland	CpG31	filler	12	132689880	132690197
CpGisland	CpG18	filler	12	132690339	132690571
CpGisland	CpG77	filler	12	132696661	132697724
CpGisland	CpG19	filler	12	132822475	132822703
CpGisland	CpG40	filler	12	132824192	132824613
CpGisland	CpG36	filler	12	132827375	132827725
CpGisland	CpG25	filler	12	132834178	132834430
CpGisland	CpG26	filler	12	132837411	132837680
CpGisland	CpG26	filler	12	132842538	132842784
CpGisland	CpG46	filler	12	132845758	132846356
CpGisland	CpG25	filler	12	132847640	132847955
CpGisland	CpG48	filler	12	132848094	132848790
CpGisland	CpG19	filler	12	132853943	132854190
CpGisland	CpG16	filler	12	132855170	132855382
CpGisland	CpG32	filler	12	132859467	132859952
CpGisland	CpG37	filler	12	132862586	132862956
CpGisland	CpG27	filler	12	132865236	132865506
CpGisland	CpG21	filler	12	132872343	132872586
CpGisland	CpG27	filler	12	132879966	132880288
CpGisland	CpG114	filler	12	132880703	132882253
CpGisland	CpG18	filler	12	132885388	132885592
CpGisland	CpG21	filler	12	132896299	132896569
CpGisland	CpG73	filler	12	132900224	132901089
CpGisland	CpG74	filler	12	132905449	132906206
CpGisland	CpG25	filler	12	132910476	132910802
CpGisland	CpG23	filler	12	132922117	132922443
CpGisland	CpG16	filler	12	132930013	132930247
CpGisland	CpG69	filler	12	132935371	132936152
CpGisland	CpG86	filler	12	132938326	132939235
CpGisland	CpG44	filler	12	132956310	132956928
CpGisland	CpG21	filler	12	132965817	132966082
CpGisland	CpG91	filler	12	132968012	132969204
CpGisland	CpG20	filler	12	132972695	132972941
CpGisland	CpG16	filler	12	132973700	132973914
CpGisland	CpG14	filler	12	132974467	132974675
CpGisland	CpG23	filler	12	132976250	132976535
CpGisland	CpG20	filler	12	132976760	132977029
CpGisland	CpG93	filler	12	132983167	132984354
CpGisland	CpG17	filler	12	132990777	132990987
CpGisland	CpG18	filler	12	133000027	133000246
CpGisland	CpG24	filler	12	133009744	133009973
CpGisland	CpG18	filler	12	133010683	133010929
CpGisland	CpG27	filler	12	133015368	133015635
CpGisland	CpG20	filler	12	133018850	133019141
CpGisland	CpG19	filler	12	133019796	133020006
CpGisland	CpG20	filler	12	133022649	133022863
CpGisland	CpG127	filler	12	133049412	133051162
CpGisland	CpG21	filler	12	133052680	133052903
CpGisland	CpG29	filler	12	133056769	133057105
CpGisland	CpG69	filler	12	133065843	133066393
CpGisland	CpG58	filler	12	133067072	133067735
CpGisland	CpG23	filler	12	133073397	133073632
CpGisland	CpG38	filler	12	133102168	133102604
CpGisland	CpG33	filler	12	133125659	133126011
CpGisland	CpG35	filler	12	133131896	133132157
CpGisland	CpG29	filler	12	133135293	133135722
CpGisland	CpG115	filler	12	133136392	133137480
CpGisland	CpG23	filler	12	133140304	133140634
CpGisland	CpG135	filler	12	133146517	133148261
CpGisland	CpG26	filler	12	133148706	133149021
CpGisland	CpG138	filler	12	133159225	133160576
CpGisland	CpG20	filler	12	133161834	133162101
CpGisland	CpG24	filler	12	133167799	133168125
CpGisland	CpG19	filler	12	133168946	133169191
CpGisland	CpG17	filler	12	133177826	133178055
CpGisland	CpG22	filler	12	133178608	133178857
CpGisland	CpG48	filler	12	133179886	133180351
CpGisland	CpG25	filler	12	133186737	133187103
CpGisland	CpG64	filler	12	133194868	133195544
CpGisland	CpG50	filler	12	133195922	133196556
CpGisland	CpG18	filler	12	133249979	133250243
CpGisland	CpG154	filler	12	133263462	133264711
CpGisland	CpG135	filler	12	133286760	133287992
CpGisland	CpG65	filler	12	133294088	133294878
CpGisland	CpG19	filler	12	133296223	133296495
CpGisland	CpG32	filler	12	133303808	133304234
CpGisland	CpG121	filler	12	133308488	133310334
CpGisland	CpG30	filler	12	133335487	133335851
CpGisland	CpG89	filler	12	133337981	133338989
CpGisland	CpG20	filler	12	133340880	133341114
CpGisland	CpG26	filler	12	133349663	133349998
CpGisland	CpG16	filler	12	133363184	133363403
CpGisland	CpG26	filler	12	133365598	133365929
CpGisland	CpG101	filler	12	133369195	133370290
CpGisland	CpG23	filler	12	133378384	133378638
CpGisland	CpG114	filler	12	133404789	133405985
CpGisland	CpG66	filler	12	133412394	133413170
CpGisland	CpG20	filler	12	133414254	133414463
CpGisland	CpG19	filler	12	133417238	133417472
CpGisland	CpG48	filler	12	133429925	133430579
CpGisland	CpG91	filler	12	133463807	133464858
CpGisland	CpG106	filler	12	133484658	133485739
CpGisland	CpG50	filler	12	133532642	133532979
CpGisland	CpG72	filler	12	133562710	133563453
CpGisland	CpG97	filler	12	133613765	133614525
CpGisland	CpG97	filler	12	133656704	133657813
CpGisland	CpG117	filler	12	133706528	133707594
CpGisland	CpG24	filler	12	133757946	133758188
CpGisland	CpG79	filler	12	133812403	133813102
CpGisland	CpG25	filler	13	19172475	19172841
CpGisland	CpG76	filler	13	19173704	19174808
CpGisland	CpG87	filler	13	19183083	19183959
CpGisland	CpG84	filler	13	19202474	19203407
CpGisland	CpG71	filler	13	19239270	19239918
CpGisland	CpG24	filler	13	19299583	19299821
CpGisland	CpG42	filler	13	19448911	19449348
CpGisland	CpG18	filler	13	19751260	19751483
CpGisland	CpG58	filler	13	19918585	19919221
CpGisland	CpG16	filler	13	19964791	19965017
CpGisland	CpG17	filler	13	20134266	20134485
CpGisland	CpG48	filler	13	20135399	20136041
CpGisland	CpG39	filler	13	20138855	20139323
CpGisland	CpG102	filler	13	20175966	20176766
CpGisland	CpG71	filler	13	20207461	20208252
CpGisland	CpG116	filler	13	20356147	20357234
CpGisland	CpG23	filler	13	20392430	20392707
CpGisland	CpG205	filler	13	20436776	20439089
CpGisland	CpG159	filler	13	20531548	20533630
CpGisland	CpG24	filler	13	20692524	20692767
CpGisland	CpG78	filler	13	20701817	20702634
CpGisland	CpG24	filler	13	20702851	20703122
CpGisland	CpG31	filler	13	20710925	20711258
CpGisland	CpG107	filler	13	20716137	20717372
CpGisland	CpG135	filler	13	20735043	20736157
CpGisland	CpG67	filler	13	20751256	20751946
CpGisland	CpG145	filler	13	20766208	20767779
CpGisland	CpG87	filler	13	20806016	20806867
CpGisland	CpG59	filler	13	20875518	20876214
CpGisland	CpG57	filler	13	20965958	20966509
CpGisland	CpG26	filler	13	20968851	20969220
CpGisland	CpG72	filler	13	20989007	20989836
CpGisland	CpG54	filler	13	21009774	21010338
CpGisland	CpG102	filler	13	21099568	21100443
CpGisland	CpG63	filler	13	21140951	21141719
CpGisland	CpG113	filler	13	21277233	21278446
CpGisland	CpG80	filler	13	21295611	21296438
CpGisland	CpG70	filler	13	21347443	21348257
CpGisland	CpG70	filler	13	21476759	21477384
CpGisland	CpG26	filler	13	21520328	21520564
CpGisland	CpG121	filler	13	21562117	21563416
CpGisland	CpG58	filler	13	21572797	21573460
CpGisland	CpG167	filler	13	21634519	21635907
CpGisland	CpG26	filler	13	21678416	21678648
CpGisland	CpG72	filler	13	21714289	21715115
CpGisland	CpG123	filler	13	21750287	21751332
CpGisland	CpG48	filler	13	21833761	21834456
CpGisland	CpG17	filler	13	21835389	21835608
CpGisland	CpG59	filler	13	21872179	21872665
CpGisland	CpG46	filler	13	21893156	21893605
CpGisland	CpG34	filler	13	21894085	21894606
CpGisland	CpG27	filler	13	21900425	21900637
CpGisland	CpG29	filler	13	21951293	21951717
CpGisland	CpG92	filler	13	22032862	22033730
CpGisland	CpG23	filler	13	22057995	22058261
CpGisland	CpG70	filler	13	22177803	22178452
CpGisland	CpG168	filler	13	22243259	22245362
CpGisland	CpG172	filler	13	22247803	22249755
CpGisland	CpG30	filler	13	23270580	23270919
CpGisland	CpG43	filler	13	23412207	23412623
CpGisland	CpG22	filler	13	23422687	23422896
CpGisland	CpG17	filler	13	23471763	23471969
CpGisland	CpG50	filler	13	23489630	23490058
CpGisland	CpG81	filler	13	23500589	23501398
CpGisland	CpG93	filler	13	23733808	23734816
CpGisland	CpG116	filler	13	23949134	23949940
CpGisland	CpG57	filler	13	24040467	24041020
CpGisland	CpG24	filler	13	24121203	24121465
CpGisland	CpG125	filler	13	24152899	24154140
CpGisland	CpG52	filler	13	24269499	24270116
CpGisland	CpG53	filler	13	24463119	24463677
CpGisland	CpG62	filler	13	24477426	24478053
CpGisland	CpG28	filler	13	24553676	24554007
CpGisland	CpG77	filler	13	24734771	24735538
CpGisland	CpG73	filler	13	24882098	24882951
CpGisland	CpG41	filler	13	24902292	24902696
CpGisland	CpG43	filler	13	24914548	24915100
CpGisland	CpG62	filler	13	25086522	25087067
CpGisland	CpG73	filler	13	25115604	25116429
CpGisland	CpG18	filler	13	25212380	25212623
CpGisland	CpG82	filler	13	25254393	25255093
CpGisland	CpG29	filler	13	25292745	25293036
CpGisland	CpG204	filler	13	25319668	25322255
CpGisland	CpG28	filler	13	25469077	25469388
CpGisland	CpG78	filler	13	25496588	25497299
CpGisland	CpG22	filler	13	25506113	25506341
CpGisland	CpG97	filler	13	25592046	25593108
CpGisland	CpG52	filler	13	25620937	25621554
CpGisland	CpG35	filler	13	25643112	25643562
CpGisland	CpG48	filler	13	25670041	25670531
CpGisland	CpG184	filler	13	25743998	25746127
CpGisland	CpG59	filler	13	25861234	25861794
CpGisland	CpG97	filler	13	25874994	25876200
CpGisland	CpG106	filler	13	25945993	25946953
CpGisland	CpG69	filler	13	26042693	26043486
CpGisland	CpG36	filler	13	26586287	26586761
CpGisland	CpG192	filler	13	26624725	26626265
CpGisland	CpG50	filler	13	26760421	26760892
CpGisland	CpG78	filler	13	26795809	26796712
CpGisland	CpG110	filler	13	26827936	26829103
CpGisland	CpG136	filler	13	27131568	27132677
CpGisland	CpG83	filler	13	27334226	27335205
CpGisland	CpG58	filler	13	27825351	27826049
CpGisland	CpG103	filler	13	27844658	27845525
CpGisland	CpG77	filler	13	27998586	27999178
CpGisland	CpG105	filler	13	28024165	28025278
CpGisland	CpG194	filler	13	28194183	28196249
CpGisland	CpG49	filler	13	28363743	28364269
CpGisland	CpG19	filler	13	28365545	28365785
CpGisland	CpG152	filler	13	28366549	28368505
CpGisland	CpG19	filler	13	28371509	28371768
CpGisland	CpG70	filler	13	28491488	28492518
CpGisland	CpG152	filler	13	28494001	28496099
CpGisland	CpG75	filler	13	28498226	28499046
CpGisland	CpG23	filler	13	28501859	28502090
CpGisland	CpG29	filler	13	28502362	28502744
CpGisland	CpG31	filler	13	28503057	28503374
CpGisland	CpG131	filler	13	28527755	28528996
CpGisland	CpG91	filler	13	28534432	28535560
CpGisland	CpG70	filler	13	28540356	28541279
CpGisland	CpG122	filler	13	28542221	28543544
CpGisland	CpG42	filler	13	28544524	28544890
CpGisland	CpG42	filler	13	28549839	28550246
